2024-06-22 01:34:52.005,40.212,,2.015280,150.001880,3.000038,80.000000,80.037483,80.785812,0.000000,26.409760,50.014427,4.000000,3.982198,3.882301,28.500000,28.481560,28.468606,0.500000,0.499527,0.000000,0.000000,0.571178,1.126723,3.063387,0.607929,2.027709,-0.003906,-0.000078,1.000000
2024-06-22 01:34:54.005,42.212,,2.015280,150.001880,3.000038,80.000000,80.031998,80.761780,0.000000,26.409760,50.141186,4.000000,4.007465,3.907582,28.500000,28.506844,28.451780,0.500000,0.499527,0.000000,0.000000,0.571178,1.126723,3.063387,0.603046,2.028176,-0.003695,-0.000075,1.000000
2024-06-22 01:34:56.005,44.212,,2.016230,150.001880,3.000038,80.000000,80.026512,80.761780,0.000000,26.409760,49.659512,4.000000,3.990621,3.907582,28.500000,28.489988,28.477019,0.500000,0.499527,0.000000,0.000000,0.571178,1.131596,3.064949,0.607929,2.028614,-0.003853,-0.000075,1.000000
2024-06-22 01:34:58.005,46.212,,2.017180,150.001880,3.000038,80.000000,80.015533,80.761780,0.000000,26.409760,50.204563,4.000000,3.982198,3.882301,28.500000,28.489988,28.477019,0.500000,0.499527,0.000000,0.000000,0.571178,1.126723,3.064949,0.607929,2.029009,-0.003811,-0.000076,1.000000
2024-06-22 01:35:00.005,48.212,,2.017180,150.001880,3.000038,80.000000,79.997902,80.749763,0.000000,26.409760,49.748241,4.000000,4.007465,3.907582,28.500000,28.515272,28.451780,0.500000,0.499527,0.000000,0.000000,0.566305,1.126723,3.064949,0.607929,2.029469,-0.003800,-0.000076,1.000000
2024-06-22 01:35:02.005,50.212,,2.017180,150.007220,3.000144,80.000000,80.021019,80.761780,0.000000,26.409760,50.128510,4.000000,4.007465,3.907582,28.500000,28.506844,28.451780,0.500000,0.499527,0.000000,0.000000,0.571178,1.126723,3.064949,0.607929,2.029833,-0.003748,-0.000074,1.000000
2024-06-22 01:35:04.005,52.212,,2.018130,150.001880,3.000038,80.000000,79.985695,80.749763,0.000000,26.409760,50.141186,4.000000,4.007465,3.907582,28.500000,28.481560,28.477019,0.500000,0.499527,0.000000,0.000000,0.566305,1.126723,3.064949,0.607929,2.030507,-0.003800,-0.000076,1.000000
2024-06-22 01:35:06.005,54.212,,2.018130,150.001880,3.000038,80.000000,79.997902,80.737747,0.000000,26.409760,50.052456,4.000000,4.015888,3.907582,28.500000,28.481560,28.443366,0.500000,0.507584,0.000000,0.000000,0.571178,1.131596,3.063387,0.607929,2.030862,-0.003737,-0.000075,1.000000
2024-06-22 01:35:08.005,56.212,,2.018130,149.996550,3.000038,80.000000,79.985695,80.701698,0.000000,26.409760,50.141186,4.000000,4.007465,3.907582,28.500000,28.481560,28.477019,0.500000,0.499527,0.000000,0.000000,0.566305,1.126723,3.063387,0.607929,2.031189,-0.003663,-0.000074,1.000000
2024-06-22 01:35:10.005,58.212,END_OF_HOLD,2.019080,150.001880,3.000038,80.000000,79.949066,80.773796,0.000000,26.409760,49.811619,4.000000,4.007465,3.882301,28.500000,28.481560,28.451780,0.500000,0.499527,0.000000,0.000000,0.571178,1.121849,3.063387,0.607929,2.031520,-0.003705,-0.000074,1.000000
2024-06-22 01:35:12.005,60.212,,2.020030,150.001880,3.000038,80.000000,79.936859,80.749763,0.000000,26.409760,50.267941,4.000000,4.015888,3.907582,28.500000,28.489988,28.451780,0.500000,0.490127,0.000000,0.000000,0.566305,1.121849,3.064949,0.607929,2.032151,-0.003758,-0.000075,1.000000
2024-06-22 01:35:14.005,62.212,,2.002950,145.143750,2.902875,80.000000,79.936859,80.749763,0.000000,26.409760,49.836967,4.000000,3.990621,3.882301,28.500000,28.481560,28.451780,0.500000,0.507584,0.000000,0.000000,0.571178,1.131596,3.063387,0.607929,2.015849,-0.003674,-0.000073,1.000000
2024-06-22 01:35:16.006,64.213,,2.004850,145.143750,2.902875,80.000000,79.961273,80.725731,0.000000,26.409760,50.496101,4.000000,4.007465,3.907582,28.500000,28.481560,28.451780,0.500000,0.507584,0.000000,0.000000,0.576052,1.126723,3.064949,0.607929,2.016605,-0.003811,-0.000076,1.000000
2024-06-22 01:35:18.005,66.212,,2.003900,145.090360,2.901807,80.000000,79.924644,80.701698,0.000000,26.409760,49.798943,4.000000,4.015888,3.907582,28.500000,28.481560,28.451780,0.500000,0.507584,0.000000,0.000000,0.571178,1.131596,3.064949,0.607929,2.017142,-0.003663,-0.000074,1.000000
2024-06-22 01:35:20.005,68.212,,2.004850,145.090360,2.901807,80.000000,79.888023,80.664955,0.000000,26.409760,50.597507,4.000000,4.007465,3.907582,28.500000,28.489988,28.451780,0.500000,0.499527,0.000000,0.000000,0.571178,1.126723,3.064949,0.607929,2.017249,-0.003705,-0.000074,1.000000
2024-06-22 01:35:22.006,70.213,,2.004850,145.042330,2.900847,80.000000,79.888023,80.677238,0.000000,26.409760,50.394695,4.000000,3.990621,3.907582,28.500000,28.489988,28.451780,0.500000,0.490127,0.000000,0.000000,0.571178,1.126723,3.063387,0.610370,2.017653,-0.003822,-0.000076,1.000000
2024-06-22 01:35:24.005,72.212,,2.004850,145.042330,2.900739,80.000000,79.900230,80.677238,0.000000,26.409760,50.343994,4.000000,4.007465,3.882301,28.500000,28.481560,28.451780,0.500000,0.499527,0.000000,0.000000,0.566305,1.126723,3.064949,0.607929,2.018253,-0.003779,-0.000074,1.000000
2024-06-22 01:35:26.005,74.212,,2.006750,145.036970,2.900847,80.000000,79.863602,80.640388,0.000000,26.409760,50.052456,4.000000,3.990621,3.882301,28.500000,28.515272,28.477019,0.500000,0.507584,0.000000,0.000000,0.576052,1.126723,3.064949,0.607929,2.018966,-0.003705,-0.000076,1.000000
2024-06-22 01:35:28.005,76.212,,2.006750,145.042330,2.900739,80.000000,79.875809,80.628105,0.000000,26.409760,50.711586,4.000000,3.990621,3.882301,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.566305,1.131596,3.064949,0.607929,2.019220,-0.003695,-0.000074,1.000000
2024-06-22 01:35:30.005,78.212,,2.006750,144.983600,2.899779,80.000000,79.851395,80.652672,0.000000,26.409760,50.635532,4.000000,4.007465,3.907582,28.500000,28.515272,28.468606,0.500000,0.507584,0.000000,0.000000,0.571178,1.121849,3.064949,0.607929,2.019721,-0.003896,-0.000079,1.000000
2024-06-22 01:35:32.005,80.212,,2.007700,144.988940,2.899672,80.000000,79.875809,80.628105,0.000000,26.409760,50.065132,4.000000,4.007465,3.907582,28.500000,28.481560,28.485433,0.500000,0.499527,0.000000,0.000000,0.571178,1.121849,3.064949,0.607929,2.020220,-0.003769,-0.000075,1.000000
2024-06-22 01:35:34.005,82.212,,2.007700,144.988940,2.899779,80.000000,79.839188,80.615822,0.000000,26.396477,50.305965,4.000000,4.007465,3.907582,28.500000,28.506844,28.468606,0.500000,0.499527,0.000000,0.000000,0.571178,1.126723,3.064949,0.607929,2.020660,-0.003779,-0.000075,1.000000
2024-06-22 01:35:36.006,84.213,,2.008650,145.042330,2.900847,80.000000,79.802559,80.640388,0.000000,26.409760,50.394695,4.000000,3.990621,3.907582,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.571178,1.126723,3.064949,0.607929,2.021267,-0.003917,-0.000074,1.000000
2024-06-22 01:35:38.005,86.212,,2.009590,145.042330,2.900739,80.000000,79.802559,80.628105,0.000000,26.409760,50.293293,4.000000,3.990621,3.916009,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.571178,1.126723,3.068075,0.607929,2.021664,-0.003748,-0.000074,1.000000
2024-06-22 01:35:40.005,88.212,,2.009590,144.988940,2.899779,80.000000,79.814766,80.603539,0.000000,26.409760,50.622856,4.000000,3.990621,3.882301,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.126723,3.063387,0.607929,2.022054,-0.003663,-0.000073,1.000000
2024-06-22 01:35:42.005,90.212,,2.009590,144.988940,2.899779,80.000000,79.790352,80.578972,0.000000,26.396477,50.280617,4.000000,3.990621,3.882301,28.500000,28.506844,28.485433,0.500000,0.490127,0.000000,0.000000,0.571178,1.126723,3.064949,0.607929,2.022449,-0.003874,-0.000074,1.000000
2024-06-22 01:35:44.005,92.212,,2.010540,144.988940,2.899779,80.000000,79.790352,80.578972,0.000000,26.409760,50.255264,4.000000,4.007465,3.882301,28.500000,28.506844,28.477019,0.500000,0.507584,0.000000,0.000000,0.566305,1.121849,3.063387,0.603046,2.022763,-0.003811,-0.000076,1.000000
2024-06-22 01:35:46.005,94.212,,2.010540,144.988940,2.899779,80.000000,79.765930,80.578972,0.000000,26.409760,50.939747,4.000000,3.990621,3.899155,28.500000,28.481560,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.126723,3.064949,0.607929,2.023199,-0.004033,-0.000081,1.000000
2024-06-22 01:35:48.005,96.212,,2.010540,144.988940,2.899779,80.000000,79.790352,80.554405,0.000000,26.396477,50.559479,4.000000,3.982198,3.882301,28.500000,28.506844,28.477019,0.500000,0.490127,0.000000,0.000000,0.566305,1.131596,3.063387,0.610370,2.023367,-0.003737,-0.000075,1.000000
2024-06-22 01:35:50.005,98.212,,2.011490,145.042330,2.900847,80.000000,79.802559,80.529839,0.000000,26.396477,50.774963,4.000000,3.982198,3.907582,28.500000,28.489988,28.477019,0.500000,0.507584,0.000000,0.000000,0.566305,1.126723,3.064949,0.607929,2.023998,-0.003684,-0.000074,1.000000
2024-06-22 01:35:52.005,100.212,,2.011490,144.988940,2.899779,80.000000,79.765930,80.542122,0.000000,26.396477,50.597507,4.000000,3.990621,3.873874,28.500000,28.506844,28.477019,0.500000,0.479385,0.000000,0.000000,0.566305,1.131596,3.064949,0.607929,2.024326,-0.003885,-0.000074,1.000000
2024-06-22 01:35:54.005,102.212,,2.011490,144.988940,2.900847,80.000000,79.790352,80.517555,0.000000,26.396477,50.774963,4.000000,4.007465,3.907582,28.500000,28.506844,28.477019,0.500000,0.507584,0.000000,0.000000,0.571178,1.126723,3.064949,0.607929,2.024604,-0.003811,-0.000076,1.000000
2024-06-22 01:35:56.005,104.212,,2.013390,144.988940,2.900847,80.000000,79.790352,80.542122,0.000000,26.396477,50.204563,4.000000,3.990621,3.907582,28.500000,28.481560,28.477019,0.500000,0.499527,0.000000,0.000000,0.566305,1.126723,3.064949,0.607929,2.025376,-0.003684,-0.000072,1.000000
2024-06-22 01:35:58.005,106.212,,2.012440,144.988940,2.899779,80.000000,79.753723,80.554405,0.000000,26.396477,50.927071,4.000000,3.990621,3.882301,28.500000,28.489988,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.131596,3.064949,0.607929,2.025466,-0.003695,-0.000073,1.000000
2024-06-22 01:36:00.005,108.212,,2.012440,144.988940,2.899779,80.000000,79.790352,80.542122,0.000000,26.396477,50.939747,4.000000,3.990621,3.932863,28.500000,28.481560,28.468606,0.500000,0.507584,0.000000,0.000000,0.571178,1.126723,3.064949,0.610370,2.025774,-0.003800,-0.000075,1.000000
2024-06-22 01:36:02.005,110.212,,2.013390,144.988940,2.899779,80.000000,79.790352,80.517555,0.000000,26.396477,50.432724,4.000000,3.990621,3.882301,28.500000,28.481560,28.477019,0.500000,0.499527,0.000000,0.000000,0.566305,1.131596,3.064949,0.607929,2.025931,-0.003832,-0.000077,1.000000
2024-06-22 01:36:04.005,112.212,,2.014340,144.988940,2.899779,80.000000,79.765930,80.517555,0.000000,26.396477,50.584831,4.000000,3.982198,3.882301,28.500000,28.489988,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.121849,3.064949,0.610370,2.026517,-0.003716,-0.000079,1.000000
2024-06-22 01:36:06.005,114.212,,2.014340,144.988940,2.899779,80.000000,79.765930,80.566689,0.000000,26.396477,50.851017,4.000000,4.007465,3.907582,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.571178,1.126723,3.064949,0.607929,2.026710,-0.003758,-0.000075,1.000000
2024-06-22 01:36:08.005,116.212,,2.015280,145.036970,2.900739,80.000000,79.802559,80.529839,0.000000,26.396477,50.800316,4.000000,3.990621,3.873874,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.571178,1.121849,3.063387,0.607929,2.027054,-0.003800,-0.000077,1.000000
2024-06-22 01:36:10.005,118.212,,2.014340,144.988940,2.899779,80.000000,79.790352,80.554405,0.000000,26.396477,50.597507,4.000000,3.982198,3.882301,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.571178,1.131596,3.064949,0.610370,2.027327,-0.003885,-0.000078,1.000000
2024-06-22 01:36:12.005,120.212,END_OF_HOLD,2.015280,144.988940,2.899779,80.000000,79.802559,80.554405,0.000000,26.396477,50.711586,4.000000,3.982198,3.882301,28.500000,28.515272,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.126723,3.063387,0.610370,2.027748,-0.003874,-0.000077,1.000000
2024-06-22 01:36:14.005,122.212,,1.998210,140.862180,2.817244,80.000000,79.826973,80.566689,0.000000,26.396477,50.331318,4.000000,3.990621,3.882301,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.571178,1.131596,3.064949,0.607929,2.021462,-0.003737,-0.000077,1.000000
2024-06-22 01:36:16.005,124.212,,1.998210,140.125470,2.802509,80.000000,79.814766,80.554405,0.000000,26.396477,51.231285,4.000000,4.007465,3.907582,28.500000,28.506844,28.451780,0.500000,0.499527,0.000000,0.001343,0.576052,1.121849,3.064949,0.607929,2.010700,-0.003716,-0.000074,1.000000
2024-06-22 01:36:18.005,126.212,,1.998210,140.125470,2.802509,80.000000,79.814766,80.554405,0.000000,26.396477,50.572155,4.000000,3.990621,3.899155,28.500000,28.515272,28.485433,0.500000,0.479385,0.000000,0.000000,0.576052,1.131596,3.064949,0.607929,2.011088,-0.003653,-0.000073,1.000000
2024-06-22 01:36:20.005,128.212,,1.999160,140.072080,2.801442,80.000000,79.814766,80.529839,0.000000,26.396477,51.066502,4.000000,3.990621,3.907582,28.500000,28.481560,28.477019,0.500000,0.507584,0.000000,0.000000,0.571178,1.131596,3.064949,0.607929,2.011333,-0.003705,-0.000075,1.000000
2024-06-22 01:36:22.005,130.212,,1.999160,140.072080,2.801442,80.000000,79.851395,80.517555,0.000000,26.396477,50.445400,4.000000,3.990621,3.907582,28.500000,28.506844,28.468606,0.500000,0.499527,0.000000,0.000000,0.571178,1.131596,3.064949,0.610370,2.011605,-0.003674,-0.000075,1.000000
2024-06-22 01:36:24.005,132.212,,1.999160,140.018690,2.800481,80.000000,79.839188,80.542122,0.000000,26.396477,51.129883,4.000000,4.007465,3.907582,28.500000,28.489988,28.451780,0.500000,0.507584,0.000000,0.000000,0.571178,1.126723,3.064949,0.607929,2.011899,-0.003737,-0.000075,1.000000
2024-06-22 01:36:26.005,134.212,,1.999160,140.018690,2.800481,80.000000,79.839188,80.554405,0.000000,26.396477,50.990448,4.000000,3.990621,3.907582,28.500000,28.489988,28.477019,0.500000,0.499527,0.000000,0.000000,0.566305,1.126723,3.064949,0.607929,2.012136,-0.003843,-0.000076,1.000000
2024-06-22 01:36:28.005,136.212,,2.000110,140.018690,2.800374,80.000000,79.826973,80.505272,0.000000,26.396477,50.863693,4.000000,4.007465,3.882301,28.500000,28.481560,28.468606,0.500000,0.499527,0.000000,0.000000,0.566305,1.131596,3.064949,0.610370,2.012218,-0.003621,-0.000076,1.000000
2024-06-22 01:36:30.005,138.212,,2.001060,140.018690,2.800374,80.000000,79.826973,80.505272,0.000000,26.396477,50.927071,4.000000,3.990621,3.907582,28.500000,28.489988,28.451780,0.500000,0.507584,0.000000,0.000000,0.571178,1.121849,3.064949,0.607929,2.012654,-0.003727,-0.000075,1.000000
2024-06-22 01:36:32.005,140.212,,2.000110,140.018690,2.800374,80.000000,79.851395,80.505272,0.000000,26.396477,50.876369,4.000000,3.990621,3.916009,28.500000,28.515272,28.477019,0.500000,0.507584,0.000000,0.000000,0.566305,1.126723,3.063387,0.607929,2.012818,-0.003832,-0.000077,1.000000
2024-06-22 01:36:34.005,142.212,,2.001060,140.018690,2.800374,80.000000,79.839188,80.480705,0.000000,26.396477,51.015800,4.000000,3.990621,3.907582,28.500000,28.481560,28.485433,0.500000,0.507584,0.000000,0.000000,0.576052,1.126723,3.064949,0.607929,2.013270,-0.003853,-0.000073,1.000000
2024-06-22 01:36:36.005,144.212,,2.000110,140.024050,2.800374,80.000000,79.778137,80.492989,0.000000,26.396477,50.508778,4.000000,3.990621,3.932863,28.500000,28.506844,28.477019,0.500000,0.479385,0.000000,0.000000,0.566305,1.131596,3.064949,0.610370,2.013196,-0.003822,-0.000076,1.000000
2024-06-22 01:36:38.005,146.212,,2.001060,140.018690,2.800374,80.000000,79.814766,80.542122,0.000000,26.396477,51.155231,4.000000,3.982198,3.907582,28.500000,28.515272,28.451780,0.500000,0.507584,0.000000,0.000000,0.571178,1.126723,3.064949,0.607929,2.013617,-0.003695,-0.000077,1.000000
2024-06-22 01:36:40.005,148.212,,2.001060,140.018690,2.800374,80.000000,79.826973,80.517555,0.000000,26.396477,51.155231,4.000000,3.990621,3.873874,28.500000,28.489988,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.131596,3.064949,0.607929,2.013973,-0.003727,-0.000075,1.000000
2024-06-22 01:36:42.006,150.213,,2.001060,140.018690,2.800374,80.000000,79.851395,80.529839,0.000000,26.396477,50.698910,4.000000,4.015888,3.907582,28.500000,28.481560,28.468606,0.500000,0.499527,0.000000,0.000000,0.576052,1.126723,3.063387,0.607929,2.013893,-0.003642,-0.000073,1.000000
2024-06-22 01:36:44.005,152.212,,2.001060,139.970640,2.799413,80.000000,79.826973,80.505272,0.000000,26.396477,51.167908,4.000000,3.990621,3.882301,28.500000,28.481560,28.468606,0.500000,0.499527,0.000000,0.000000,0.571178,1.131596,3.064949,0.607929,2.014330,-0.003748,-0.000077,1.000000
