Format,1,,,,,,,
Emerald Version,3.5.5.0,,,,,,,
Station ID,G21-9800,,,,,,,
Environment,Emerald,,,,,,,
Test Name,CYCLE 2 ~ AN 4BAR 80C, CA 28.5BAR CV,,,,,,,
User Name,OB,,,,,,,
Comment,CV Logger,,,,,,,
Test Channel,System,,,,,,,
Logger Name,Process_Data,,,,,,,
Profile Name,CV.ini,,,,,,,
Number Of Tags,6,,,,,,,
Initial Log Rate,100 ms,,,,,,,
Start Time,2024-06-22 02:52:29,,,,,,,
-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~
,,,Voltage,Cell Voltage 001,Cell Voltage 002,Gamry-01.Current,Gamry-01.Voltage,Gamry-01.current_density
,s,,V,V,V,A,V,A/cm?
Time Stamp,Elapsed Time,File Mark,voltage,cell_voltage_001,cell_voltage_002,Gamry-01.current,Gamry-01.voltage,Gamry-01.current_density
2024-06-22 02:52:52.605,22.806,,0.204850,-0.000763,0.000190,-1.704301,0.215026,-0.034223
2024-06-22 02:52:52.705,22.906,,0.200110,-0.000763,0.000190,-1.696647,0.209993,-0.033933
2024-06-22 02:52:52.805,23.006,,0.194420,-0.000763,0.000190,-1.688706,0.204980,-0.033774
2024-06-22 02:52:52.905,23.106,,0.189670,-0.000572,0.000190,-1.679696,0.199995,-0.033774
2024-06-22 02:52:53.005,23.206,,0.184930,-0.000572,0.000190,-1.671328,0.195034,-0.033427
2024-06-22 02:52:53.105,23.306,,0.179240,-0.000763,0.000190,-1.661221,0.190000,-0.033224
2024-06-22 02:52:53.205,23.406,,0.174500,-0.000763,0.000190,-1.651928,0.185022,-0.033224
2024-06-22 02:52:53.305,23.506,,0.169760,-0.000763,0.000190,-1.644562,0.179978,-0.032891
2024-06-22 02:52:53.405,23.606,,0.159330,-0.000763,0.000381,-1.636535,0.175071,-0.032891
2024-06-22 02:52:53.505,23.706,,0.154580,-0.000763,0.000000,-1.629765,0.170003,-0.032595
2024-06-22 02:52:53.605,23.806,,0.154580,-0.000763,0.000000,-1.623734,0.165025,-0.032595
2024-06-22 02:52:53.705,23.906,,0.149840,-0.000572,0.000000,-1.617320,0.160012,-0.032346
2024-06-22 02:52:53.805,24.006,,0.145100,-0.000763,0.000190,-1.610626,0.155033,-0.032213
2024-06-22 02:52:53.905,24.106,,0.139410,-0.000763,0.000190,-1.604256,0.149937,-0.032213
2024-06-22 02:52:54.006,24.207,,0.128980,-0.000763,0.000190,-1.597494,0.145006,-0.031950
2024-06-22 02:52:54.105,24.306,,0.124240,-0.000572,0.000000,-1.591989,0.139979,-0.031840
2024-06-22 02:52:54.205,24.406,,0.119490,-0.000763,0.000381,-1.587427,0.135011,-0.031840
2024-06-22 02:52:54.305,24.506,,0.114750,-0.000572,-0.000190,-1.581825,0.129953,-0.031637
2024-06-22 02:52:54.405,24.606,,0.110010,-0.000572,0.000190,-1.575607,0.124974,-0.031637
2024-06-22 02:52:54.505,24.706,,0.105270,-0.000572,0.000000,-1.568918,0.119981,-0.031378
2024-06-22 02:52:54.605,24.806,,0.099580,-0.000572,-0.000190,-1.562450,0.115025,-0.031249
2024-06-22 02:52:54.705,24.906,,0.094840,-0.000572,0.000190,-1.556214,0.109980,-0.031249
2024-06-22 02:52:54.805,25.006,,0.090100,-0.000572,0.000190,-1.550027,0.105009,-0.031001
2024-06-22 02:52:54.905,25.106,,0.085350,-0.000572,0.000000,-1.544468,0.100039,-0.030889
2024-06-22 02:52:55.005,25.206,,0.079660,-0.000763,0.000190,-1.538347,0.095077,-0.030889
2024-06-22 02:52:55.105,25.306,,0.074920,-0.000763,0.000000,-1.532949,0.089971,-0.030659
2024-06-22 02:52:55.205,25.406,,0.074920,-0.000572,-0.000381,-1.532949,0.089971,-0.030659
2024-06-22 02:52:55.306,25.507,,0.069230,-0.000381,0.000381,-1.523837,0.080034,-0.030477
2024-06-22 02:52:55.405,25.606,,0.064490,-0.000572,0.000000,-1.520790,0.075083,-0.030477
2024-06-22 02:52:55.505,25.706,,0.059750,-0.000572,0.000190,-1.518275,0.070049,-0.030365
2024-06-22 02:52:55.605,25.806,,0.055010,-0.000381,-0.000190,-1.517383,0.065054,-0.030348
2024-06-22 02:52:55.705,25.906,,0.050260,-0.000572,0.000190,-1.516655,0.060069,-0.030348
2024-06-22 02:52:55.805,26.006,,0.044570,-0.000381,0.000381,-1.516720,0.055081,-0.030334
2024-06-22 02:52:55.905,26.106,,0.039830,-0.000381,-0.000190,-1.517845,0.050024,-0.030357
2024-06-22 02:52:56.005,26.206,,0.044570,-0.000572,0.000000,-0.984292,0.055037,-0.030357
2024-06-22 02:52:56.105,26.306,,0.050260,-0.000381,0.000190,-0.809650,0.060012,-0.016193
2024-06-22 02:52:56.205,26.406,,0.055010,-0.000191,0.000190,-0.680169,0.064997,-0.013603
2024-06-22 02:52:56.305,26.506,,0.059750,-0.000381,0.000000,-0.571701,0.069967,-0.011434
2024-06-22 02:52:56.405,26.606,,0.064490,-0.000572,0.000190,-0.475655,0.075026,-0.009513
2024-06-22 02:52:56.505,26.706,,0.069230,-0.000572,0.000190,-0.387034,0.079953,-0.009513
2024-06-22 02:52:56.605,26.806,,0.074920,-0.000381,0.000190,-0.304593,0.084968,-0.006092
2024-06-22 02:52:56.705,26.906,,0.079660,-0.000381,0.000190,-0.227137,0.089889,-0.004543
2024-06-22 02:52:56.805,27.006,,0.085350,-0.000381,0.000190,-0.152600,0.095008,-0.004543
2024-06-22 02:52:56.905,27.106,,0.090100,-0.000572,0.000381,-0.081625,0.099938,-0.001633
2024-06-22 02:52:57.005,27.206,,0.099580,-0.000381,0.000190,-0.013312,0.104920,-0.000266
2024-06-22 02:52:57.105,27.306,,0.104320,-0.000381,0.000190,0.052580,0.109886,0.001052
2024-06-22 02:52:57.205,27.406,,0.109060,-0.000381,0.000381,0.116006,0.114916,0.002320
2024-06-22 02:52:57.305,27.506,,0.114750,-0.000381,0.000190,0.178307,0.119886,0.003566
2024-06-22 02:52:57.405,27.606,,0.119490,-0.000191,0.000190,0.238813,0.124876,0.004776
2024-06-22 02:52:57.506,27.707,,0.124240,-0.000381,0.000190,0.298411,0.129849,0.005968
2024-06-22 02:52:57.605,27.806,,0.128980,-0.000381,0.000000,0.356491,0.134887,0.007130
2024-06-22 02:52:57.705,27.906,,0.134670,-0.000381,0.000381,0.414095,0.139871,0.008282
2024-06-22 02:52:57.805,28.006,,0.139410,-0.000381,0.000381,0.470928,0.144884,0.008282
2024-06-22 02:52:57.905,28.106,,0.144150,-0.000191,0.000381,0.527397,0.149840,0.010548
2024-06-22 02:52:58.005,28.206,,0.148890,-0.000381,0.000190,0.583288,0.154899,0.011666
2024-06-22 02:52:58.105,28.306,,0.154580,-0.000381,0.000000,0.583288,0.154899,0.011666
2024-06-22 02:52:58.205,28.406,,0.159330,-0.000381,0.000000,0.693665,0.164897,0.013873
2024-06-22 02:52:58.305,28.506,,0.164070,-0.000191,0.000190,0.748408,0.169848,0.014968
2024-06-22 02:52:58.405,28.606,,0.167860,-0.000381,0.000381,0.802793,0.174951,0.016056
2024-06-22 02:52:58.505,28.706,,0.169760,-0.000381,0.000381,0.856383,0.179860,0.017128
2024-06-22 02:52:58.605,28.806,,0.174500,-0.000381,0.000190,0.910424,0.184882,0.018208
2024-06-22 02:52:58.705,28.906,,0.179240,-0.000191,0.000381,0.964364,0.189866,0.019287
2024-06-22 02:52:58.805,29.006,,0.183980,-0.000381,0.000381,1.018767,0.194852,0.020375
2024-06-22 02:52:58.905,29.106,,0.189670,-0.000191,0.000000,1.073963,0.199864,0.021479
2024-06-22 02:52:59.005,29.206,,0.194420,-0.000381,0.000190,1.130075,0.204843,0.022602
2024-06-22 02:52:59.105,29.306,,0.199160,-0.000191,0.000190,1.188103,0.209839,0.023762
2024-06-22 02:52:59.205,29.406,,0.204850,-0.000572,0.000000,1.246984,0.214859,0.024940
2024-06-22 02:52:59.305,29.506,,0.209590,-0.000381,0.000381,1.309054,0.219862,0.024940
2024-06-22 02:52:59.405,29.606,,0.214330,-0.000191,0.000381,1.373203,0.224862,0.027464
2024-06-22 02:52:59.505,29.706,,0.219070,-0.000381,0.000190,1.440388,0.229829,0.028808
2024-06-22 02:52:59.605,29.806,,0.224760,-0.000381,0.000381,1.440388,0.229829,0.028808
2024-06-22 02:52:59.705,29.906,,0.229510,-0.000381,0.000381,1.582820,0.239830,0.031656
2024-06-22 02:52:59.805,30.006,,0.234250,0.000000,0.000571,1.656366,0.244760,0.033127
2024-06-22 02:52:59.905,30.106,,0.239940,0.000000,0.000571,1.730273,0.249773,0.034605
2024-06-22 02:53:00.005,30.206,,0.249420,-0.000381,0.000381,1.802277,0.254816,0.036046
2024-06-22 02:53:00.105,30.306,,0.254160,0.000000,0.000190,1.871238,0.259851,0.037425
2024-06-22 02:53:00.205,30.406,,0.258900,-0.000191,0.000000,1.932243,0.264849,0.038645
2024-06-22 02:53:00.305,30.506,,0.264590,-0.000191,0.000190,1.982641,0.269824,0.039653
2024-06-22 02:53:00.405,30.606,,0.269340,-0.000191,0.000381,2.017956,0.274826,0.040359
2024-06-22 02:53:00.505,30.706,,0.274080,-0.000381,0.000190,2.036956,0.279847,0.040739
2024-06-22 02:53:00.605,30.806,,0.278820,-0.000191,0.000190,2.036956,0.279847,0.040739
2024-06-22 02:53:00.705,30.906,,0.284510,-0.000191,0.000190,2.041321,0.289817,0.040826
2024-06-22 02:53:00.805,31.006,,0.289250,-0.000191,0.000190,2.035638,0.294790,0.040713
2024-06-22 02:53:00.905,31.106,,0.293990,-0.000191,0.000190,2.027214,0.299847,0.040544
2024-06-22 02:53:01.005,31.206,,0.298740,-0.000191,0.000190,2.019258,0.304839,0.040385
2024-06-22 02:53:01.105,31.306,,0.304430,-0.000191,0.000190,2.014218,0.309800,0.040284
2024-06-22 02:53:01.205,31.406,,0.309170,-0.000381,0.000190,2.012070,0.314786,0.040241
2024-06-22 02:53:01.306,31.507,,0.313910,-0.000381,0.000571,2.013660,0.319819,0.040273
2024-06-22 02:53:01.405,31.606,,0.318650,-0.000191,0.000000,2.018443,0.324774,0.040273
2024-06-22 02:53:01.505,31.706,,0.324340,-0.000191,0.000381,2.026255,0.329766,0.040525
2024-06-22 02:53:01.605,31.806,,0.330030,0.000000,-0.000190,2.037046,0.334761,0.040525
2024-06-22 02:53:01.705,31.906,,0.329080,-0.000381,0.000190,2.047798,0.339802,0.040741
2024-06-22 02:53:01.805,32.006,,0.334770,-0.000191,0.000381,2.057752,0.344774,0.040956
2024-06-22 02:53:01.905,32.106,,0.339520,-0.000381,0.000381,2.065262,0.349798,0.041155
2024-06-22 02:53:02.005,32.206,,0.344260,-0.000381,0.000190,2.069958,0.354732,0.041305
2024-06-22 02:53:02.105,32.306,,0.349000,-0.000763,0.000381,2.074331,0.359816,0.041399
2024-06-22 02:53:02.205,32.406,,0.353740,-0.000763,0.000381,2.077954,0.364807,0.041487
2024-06-22 02:53:02.305,32.506,,0.359430,-0.000381,0.000190,2.082991,0.369816,0.041559
2024-06-22 02:53:02.405,32.606,,0.364170,-0.000381,0.000571,2.089120,0.374819,0.041660
2024-06-22 02:53:02.505,32.706,,0.368920,-0.000381,0.000381,2.096820,0.379843,0.041782
2024-06-22 02:53:02.605,32.806,,0.373660,-0.000191,0.000381,2.106772,0.384776,0.041936
2024-06-22 02:53:02.705,32.906,,0.379350,-0.000191,0.000190,2.118856,0.389807,0.042135
2024-06-22 02:53:02.805,33.006,,0.384090,-0.000572,0.000190,2.132545,0.394798,0.042377
2024-06-22 02:53:02.905,33.106,,0.389780,-0.000381,0.000381,2.148176,0.399811,0.042651
2024-06-22 02:53:03.005,33.206,,0.394520,-0.000572,0.000381,2.164395,0.404779,0.042964
2024-06-22 02:53:03.105,33.306,,0.399260,-0.000572,0.000190,2.181911,0.409764,0.043288
2024-06-22 02:53:03.205,33.406,,0.404010,-0.000381,0.000190,2.200894,0.414798,0.043638
2024-06-22 02:53:03.305,33.506,,0.409700,-0.000381,0.000190,2.220403,0.419819,0.044018
2024-06-22 02:53:03.405,33.606,,0.414440,-0.000381,0.000190,2.240971,0.424818,0.044408
2024-06-22 02:53:03.505,33.706,,0.423920,0.000000,0.000381,2.261487,0.429802,0.044819
2024-06-22 02:53:03.605,33.806,,0.428660,-0.000381,0.000000,2.282121,0.434772,0.045230
2024-06-22 02:53:03.705,33.906,,0.434350,-0.000572,0.000190,2.304491,0.439803,0.045642
2024-06-22 02:53:03.805,34.006,,0.439090,-0.000381,0.000381,2.325529,0.444773,0.046090
2024-06-22 02:53:03.905,34.106,,0.443840,-0.000572,0.000190,2.325529,0.444773,0.046511
2024-06-22 02:53:04.005,34.206,,0.449530,-0.000381,0.000000,2.368896,0.454757,0.046944
2024-06-22 02:53:04.105,34.306,,0.454270,-0.000572,0.000000,2.390174,0.459819,0.047378
2024-06-22 02:53:04.205,34.406,,0.459010,-0.000763,0.000381,2.411515,0.464814,0.047803
2024-06-22 02:53:04.305,34.506,,0.464700,-0.000381,0.000190,2.432903,0.469823,0.048230
2024-06-22 02:53:04.405,34.606,,0.468490,-0.000572,0.000000,2.454156,0.474757,0.048658
2024-06-22 02:53:04.505,34.706,,0.474180,-0.000572,0.000190,2.475413,0.479831,0.049083
2024-06-22 02:53:04.606,34.807,,0.478930,-0.000572,0.000381,2.495404,0.484799,0.049508
2024-06-22 02:53:04.705,34.906,,0.484620,-0.000381,0.000381,2.516468,0.489774,0.049908
2024-06-22 02:53:04.805,35.006,,0.489360,-0.000191,0.000190,2.536891,0.494798,0.050329
2024-06-22 02:53:04.905,35.106,,0.488410,-0.000381,0.000190,2.555910,0.499796,0.050738
2024-06-22 02:53:05.005,35.206,,0.493150,-0.000572,0.000381,2.576770,0.504771,0.051118
2024-06-22 02:53:05.105,35.306,,0.498840,-0.000572,0.000190,2.596552,0.509791,0.051535
2024-06-22 02:53:05.205,35.406,,0.503580,-0.000572,0.000381,2.616610,0.514697,0.051931
2024-06-22 02:53:05.305,35.506,,0.509270,-0.000572,0.000571,2.616610,0.514697,0.052332
2024-06-22 02:53:05.405,35.606,,0.514020,-0.000572,0.000190,2.656283,0.524733,0.052738
2024-06-22 02:53:05.505,35.706,,0.518760,-0.000572,0.000000,2.676760,0.529699,0.053126
2024-06-22 02:53:05.605,35.806,,0.523500,-0.000572,0.000190,2.696287,0.534720,0.053535
2024-06-22 02:53:05.705,35.906,,0.529190,-0.000572,0.000190,2.716942,0.539759,0.053926
2024-06-22 02:53:05.805,36.006,,0.533930,-0.000763,0.000190,2.736886,0.544696,0.054339
2024-06-22 02:53:05.905,36.106,,0.538670,-0.000763,0.000381,2.758088,0.549743,0.054738
2024-06-22 02:53:06.005,36.206,,0.543420,-0.000572,0.000381,2.779517,0.554663,0.055162
2024-06-22 02:53:06.105,36.306,,0.549110,-0.000572,0.000190,2.800980,0.559744,0.055590
2024-06-22 02:53:06.205,36.406,,0.553850,-0.000572,0.000381,2.822226,0.564707,0.056020
2024-06-22 02:53:06.305,36.506,,0.559540,-0.000572,0.000381,2.844530,0.569740,0.056445
2024-06-22 02:53:06.405,36.606,,0.564280,-0.000572,0.000000,2.866554,0.574754,0.056891
2024-06-22 02:53:06.505,36.706,,0.569020,-0.000763,0.000190,2.890090,0.579800,0.057331
2024-06-22 02:53:06.605,36.806,,0.578500,-0.000572,0.000190,2.890090,0.579800,0.057802
2024-06-22 02:53:06.705,36.906,,0.584200,-0.000763,0.000190,2.937587,0.589736,0.058258
2024-06-22 02:53:06.805,37.006,,0.588940,-0.000763,0.000190,2.961565,0.594698,0.058752
2024-06-22 02:53:06.905,37.106,,0.593680,-0.000763,0.000190,2.986992,0.599754,0.059231
2024-06-22 02:53:07.005,37.206,,0.599370,-0.000763,0.000000,3.012390,0.604675,0.059740
2024-06-22 02:53:07.105,37.306,,0.604110,-0.000763,0.000381,3.038152,0.609696,0.060248
2024-06-22 02:53:07.205,37.406,,0.608850,-0.000572,0.000190,3.063702,0.614673,0.060763
2024-06-22 02:53:07.305,37.506,,0.613590,-0.000763,0.000190,3.090519,0.619750,0.061274
2024-06-22 02:53:07.406,37.607,,0.618340,-0.000572,0.000190,3.116575,0.624708,0.061810
2024-06-22 02:53:07.505,37.706,,0.624030,-0.000954,0.000381,3.144753,0.629738,0.062331
2024-06-22 02:53:07.605,37.806,,0.628770,-0.000572,0.000000,3.171760,0.634680,0.062895
2024-06-22 02:53:07.705,37.906,,0.633510,-0.000763,0.000190,3.198845,0.639746,0.063435
2024-06-22 02:53:07.806,38.007,,0.639200,-0.000763,0.000381,3.227205,0.644678,0.063977
2024-06-22 02:53:07.905,38.106,,0.643940,-0.000763,0.000571,3.254385,0.649683,0.064544
2024-06-22 02:53:08.005,38.206,,0.648680,-0.000572,0.000190,3.282428,0.654623,0.065088
2024-06-22 02:53:08.105,38.306,,0.648680,-0.000572,0.000190,3.309949,0.659732,0.065649
2024-06-22 02:53:08.205,38.406,,0.653430,-0.000572,0.000000,3.337741,0.664681,0.066199
2024-06-22 02:53:08.305,38.506,,0.659120,-0.000763,0.000381,3.366242,0.669755,0.066755
2024-06-22 02:53:08.405,38.606,,0.663860,-0.000572,0.000571,3.393135,0.674714,0.067325
2024-06-22 02:53:08.505,38.706,,0.668600,-0.000763,0.000190,3.421270,0.679756,0.067863
2024-06-22 02:53:08.605,38.806,,0.673340,-0.000381,0.000190,3.448558,0.684697,0.068425
2024-06-22 02:53:08.705,38.906,,0.679030,-0.000763,0.000000,3.475098,0.689695,0.068971
2024-06-22 02:53:08.805,39.006,,0.683770,-0.000572,0.000190,3.501603,0.694679,0.069502
2024-06-22 02:53:08.905,39.106,,0.688520,-0.000763,0.000381,3.531905,0.699760,0.070032
2024-06-22 02:53:09.006,39.207,,0.693260,-0.000763,0.000190,3.554923,0.704658,0.070638
2024-06-22 02:53:09.105,39.306,,0.698950,-0.000763,0.000000,3.580037,0.709746,0.071098
2024-06-22 02:53:09.205,39.406,,0.703690,-0.000763,0.000381,3.603526,0.714678,0.071601
2024-06-22 02:53:09.305,39.506,,0.708430,-0.000381,0.000000,3.628431,0.719697,0.072071
2024-06-22 02:53:09.405,39.606,,0.714120,-0.000572,0.000190,3.651535,0.724674,0.072569
2024-06-22 02:53:09.505,39.706,,0.718860,-0.000572,0.000190,3.674182,0.729679,0.073031
2024-06-22 02:53:09.605,39.806,,0.729300,-0.000381,0.000190,3.697599,0.734641,0.073484
2024-06-22 02:53:09.705,39.906,,0.734040,-0.000381,0.000381,3.717887,0.739725,0.073952
2024-06-22 02:53:09.805,40.006,,0.738780,-0.000763,0.000000,3.738626,0.744652,0.074358
2024-06-22 02:53:09.905,40.106,,0.738780,-0.000572,0.000381,3.758789,0.749669,0.074773
2024-06-22 02:53:10.005,40.206,,0.743520,-0.000381,0.000381,3.777830,0.754662,0.075176
2024-06-22 02:53:10.105,40.306,,0.748260,-0.000572,0.000190,3.777830,0.754662,0.075557
2024-06-22 02:53:10.205,40.406,,0.758700,-0.000381,0.000190,3.812688,0.764647,0.075919
2024-06-22 02:53:10.305,40.506,,0.763440,-0.000572,0.000190,3.829596,0.769668,0.076254
2024-06-22 02:53:10.405,40.606,,0.768180,-0.000572,0.000190,3.844430,0.774677,0.076592
2024-06-22 02:53:10.505,40.706,,0.773870,-0.000381,0.000000,3.859175,0.779726,0.076889
2024-06-22 02:53:10.605,40.806,,0.778610,-0.000381,0.000381,3.872719,0.784667,0.077184
2024-06-22 02:53:10.705,40.906,,0.783350,-0.000572,0.000381,3.885281,0.789719,0.077454
2024-06-22 02:53:10.805,41.006,,0.788090,-0.000572,0.000381,3.897135,0.794635,0.077706
2024-06-22 02:53:10.905,41.106,,0.793780,-0.000572,0.000381,3.909333,0.799687,0.077943
2024-06-22 02:53:11.005,41.206,,0.798530,-0.000381,0.000190,3.918967,0.804672,0.078187
2024-06-22 02:53:11.105,41.306,,0.803270,-0.000381,0.000000,3.927767,0.809626,0.078379
2024-06-22 02:53:11.205,41.406,,0.808010,-0.000381,0.000190,3.937045,0.814643,0.078555
2024-06-22 02:53:11.305,41.506,,0.811800,-0.000572,0.000190,3.944642,0.819691,0.078741
2024-06-22 02:53:11.405,41.606,,0.813700,-0.000191,0.000190,3.944642,0.819691,0.078893
2024-06-22 02:53:11.505,41.706,,0.818440,-0.000381,0.000190,3.958356,0.829713,0.079051
2024-06-22 02:53:11.605,41.806,,0.823180,-0.000191,0.000381,3.964340,0.834650,0.079167
2024-06-22 02:53:11.705,41.906,,0.828870,-0.000381,0.000000,3.970200,0.839749,0.079287
2024-06-22 02:53:11.805,42.006,,0.833620,-0.000191,0.000000,3.974195,0.844688,0.079404
2024-06-22 02:53:11.905,42.106,,0.839310,-0.000572,0.000381,3.978710,0.849664,0.079484
2024-06-22 02:53:12.005,42.206,,0.844050,-0.000572,0.000381,3.982056,0.854668,0.079574
2024-06-22 02:53:12.105,42.306,,0.848790,-0.000381,0.000000,3.985018,0.859704,0.079641
2024-06-22 02:53:12.205,42.406,,0.853530,-0.000191,0.000190,3.987878,0.864663,0.079700
2024-06-22 02:53:12.305,42.506,,0.858270,-0.000381,0.000381,3.988274,0.869699,0.079758
2024-06-22 02:53:12.405,42.606,,0.863020,-0.000381,0.000381,3.990396,0.874680,0.079765
2024-06-22 02:53:12.505,42.706,,0.868710,-0.000191,0.000190,3.992154,0.879741,0.079808
2024-06-22 02:53:12.605,42.806,,0.873450,-0.000191,0.000190,3.991745,0.884672,0.079843
2024-06-22 02:53:12.705,42.906,,0.878190,-0.000191,0.000381,3.991744,0.889681,0.079835
2024-06-22 02:53:12.805,43.006,,0.883880,-0.000191,0.000381,3.990973,0.894695,0.079835
2024-06-22 02:53:12.905,43.106,,0.888620,-0.000381,0.000571,3.990440,0.899727,0.079819
2024-06-22 02:53:13.005,43.206,,0.893360,-0.000191,0.000381,3.988343,0.904680,0.079809
2024-06-22 02:53:13.105,43.306,,0.898110,-0.000191,0.000381,3.987507,0.909681,0.079767
2024-06-22 02:53:13.205,43.406,,0.908540,-0.000191,0.000190,3.985757,0.914646,0.079750
2024-06-22 02:53:13.305,43.506,,0.913280,-0.000191,0.000381,3.983355,0.919717,0.079715
2024-06-22 02:53:13.405,43.606,,0.918970,-0.000381,0.000190,3.980923,0.924644,0.079667
2024-06-22 02:53:13.505,43.706,,0.923710,-0.000191,0.000571,3.978376,0.929644,0.079618
2024-06-22 02:53:13.605,43.806,,0.928450,-0.000191,0.000190,3.974823,0.934621,0.079568
2024-06-22 02:53:13.705,43.906,,0.933190,0.000000,0.000190,3.971664,0.939688,0.079496
2024-06-22 02:53:13.805,44.006,,0.937940,-0.000191,0.000190,3.967439,0.944654,0.079433
2024-06-22 02:53:13.905,44.106,,0.943630,0.000000,0.000381,3.964542,0.949647,0.079349
2024-06-22 02:53:14.005,44.206,,0.948370,0.000000,0.000190,3.960392,0.954637,0.079291
2024-06-22 02:53:14.105,44.306,,0.953110,-0.000191,0.000000,3.956183,0.959651,0.079208
2024-06-22 02:53:14.205,44.406,,0.957850,-0.000381,0.000381,3.956183,0.959651,0.079124
2024-06-22 02:53:14.305,44.506,,0.963540,-0.000191,0.000190,3.947529,0.969614,0.079031
2024-06-22 02:53:14.405,44.606,,0.968280,0.000000,0.000190,3.943589,0.974640,0.078951
2024-06-22 02:53:14.506,44.707,,0.973030,-0.000572,0.000000,3.939360,0.979693,0.078872
2024-06-22 02:53:14.605,44.806,,0.973970,-0.000191,0.000381,3.935556,0.984669,0.078787
2024-06-22 02:53:14.705,44.906,,0.978720,-0.000191,0.000190,3.932190,0.989704,0.078711
2024-06-22 02:53:14.805,45.006,,0.983460,-0.000191,0.000571,3.928044,0.994643,0.078644
2024-06-22 02:53:14.905,45.106,,0.988200,-0.000191,0.000381,3.925650,0.999641,0.078561
2024-06-22 02:53:15.005,45.206,,0.992940,-0.000381,0.000571,3.922168,1.004647,0.078513
2024-06-22 02:53:15.105,45.306,,0.998630,-0.000191,0.000381,3.920095,1.009656,0.078443
2024-06-22 02:53:15.205,45.406,,1.003370,-0.000191,0.000190,3.920095,1.009656,0.078402
2024-06-22 02:53:15.305,45.506,,1.008120,-0.000191,0.000000,3.916986,1.019690,0.078371
2024-06-22 02:53:15.405,45.606,,1.013810,-0.000191,0.000381,3.916294,1.024637,0.078340
2024-06-22 02:53:15.505,45.706,,1.018550,-0.000381,0.000190,3.917619,1.029661,0.078326
2024-06-22 02:53:15.605,45.806,,1.023290,-0.000191,0.000381,3.918452,1.034648,0.078352
2024-06-22 02:53:15.705,45.906,,1.028030,-0.000381,0.000381,3.921496,1.039655,0.078369
2024-06-22 02:53:15.805,46.006,,1.033720,-0.000381,0.000381,3.924180,1.044661,0.078430
2024-06-22 02:53:15.906,46.107,,1.038460,-0.000381,0.000000,3.927694,1.049638,0.078484
2024-06-22 02:53:16.005,46.206,,1.043210,-0.000191,0.000571,3.933206,1.054616,0.078664
2024-06-22 02:53:16.105,46.306,,1.053640,-0.000191,0.000190,3.939210,1.059644,0.078664
2024-06-22 02:53:16.206,46.407,,1.058380,-0.000381,0.000381,3.947253,1.064635,0.078784
2024-06-22 02:53:16.305,46.506,,1.063120,-0.000572,0.000000,3.955369,1.069635,0.079107
2024-06-22 02:53:16.405,46.606,,1.067860,-0.000191,0.000190,3.964221,1.074624,0.079107
2024-06-22 02:53:16.505,46.706,,1.073550,-0.000381,0.000190,3.975499,1.079693,0.079284
2024-06-22 02:53:16.605,46.806,,1.078300,-0.000381,0.000190,3.986185,1.084665,0.079510
2024-06-22 02:53:16.705,46.906,,1.083040,-0.000572,0.000571,3.998184,1.089620,0.079724
2024-06-22 02:53:16.805,47.006,,1.087780,-0.000381,0.000190,3.998184,1.089620,0.079964
2024-06-22 02:53:16.905,47.106,,1.093470,-0.000381,0.000381,4.025145,1.099711,0.080235
2024-06-22 02:53:17.005,47.206,,1.098210,0.000000,0.000190,4.041213,1.104645,0.080503
2024-06-22 02:53:17.105,47.306,,1.102950,-0.000572,0.000190,4.060924,1.109694,0.080824
2024-06-22 02:53:17.205,47.406,,1.108640,-0.000381,0.000381,4.075294,1.114634,0.081218
2024-06-22 02:53:17.306,47.507,,1.113380,-0.000381,0.000190,4.093135,1.119687,0.081506
2024-06-22 02:53:17.405,47.606,,1.118130,-0.000572,0.000190,4.110463,1.124660,0.081863
2024-06-22 02:53:17.505,47.706,,1.122870,-0.000381,0.000190,4.129844,1.129613,0.082209
2024-06-22 02:53:17.605,47.806,,1.127610,-0.000381,0.000190,4.149581,1.134622,0.082992
2024-06-22 02:53:17.705,47.906,,1.133300,-0.000381,0.000190,4.169239,1.139585,0.082992
2024-06-22 02:53:17.805,48.006,,1.133300,-0.000572,0.000381,4.189566,1.144643,0.083385
2024-06-22 02:53:17.905,48.106,,1.138040,-0.000381,0.000381,4.210181,1.149647,0.084204
2024-06-22 02:53:18.005,48.206,,1.142780,-0.000381,0.000190,4.231555,1.154608,0.084204
2024-06-22 02:53:18.105,48.306,,1.148470,-0.000572,0.000190,4.253198,1.159610,0.084631
2024-06-22 02:53:18.205,48.406,,1.153220,-0.000763,0.000381,4.274469,1.164622,0.085064
2024-06-22 02:53:18.305,48.506,,1.157960,-0.000572,0.000000,4.296155,1.169577,0.085489
2024-06-22 02:53:18.405,48.606,,1.163650,-0.000763,0.000381,4.317719,1.174577,0.085923
2024-06-22 02:53:18.505,48.706,,1.168390,-0.000381,0.000381,4.340020,1.179663,0.086354
2024-06-22 02:53:18.605,48.806,,1.173130,-0.000381,0.000000,4.362232,1.184642,0.086800
