Format,1,,,,,,,
Emerald Version,3.5.5.0,,,,,,,
Station ID,G21-9800,,,,,,,
Environment,Emerald,,,,,,,
Test Name,CYCLE 3 ~ AN 6BAR 80C, CA 28.5BAR CV,,,,,,,
User Name,OB,,,,,,,
Comment,CV Logger,,,,,,,
Test Channel,System,,,,,,,
Logger Name,Process_Data,,,,,,,
Profile Name,CV.ini,,,,,,,
Number Of Tags,6,,,,,,,
Initial Log Rate,100 ms,,,,,,,
Start Time,2024-06-24 19:20:34,,,,,,,
-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~
,,,Voltage,Cell Voltage 001,Cell Voltage 002,Gamry-01.Current,Gamry-01.Voltage,Gamry-01.current_density
,s,,V,V,V,A,V,A/cm?
Time Stamp,Elapsed Time,File Mark,voltage,cell_voltage_001,cell_voltage_002,Gamry-01.current,Gamry-01.voltage,Gamry-01.current_density
2024-06-24 19:20:53.405,18.609,,0.428660,-0.000381,0.000190,-0.919726,0.444950,-0.018395
2024-06-24 19:20:53.505,18.709,,0.423920,-0.000191,0.000381,-0.930162,0.439950,-0.018603
2024-06-24 19:20:53.605,18.809,,0.420130,-0.000381,0.000381,-0.951046,0.429945,-0.019113
2024-06-24 19:20:53.705,18.909,,0.414440,-0.000381,0.000381,-0.951046,0.429945,-0.019021
2024-06-24 19:20:53.805,19.009,,0.408750,-0.000572,0.000190,-0.989070,0.425007,-0.019781
2024-06-24 19:20:53.905,19.109,,0.404010,-0.000381,0.000381,-0.980048,0.419967,-0.019601
2024-06-24 19:20:54.005,19.209,,0.399260,-0.000381,0.000190,-1.014537,0.415011,-0.020291
2024-06-24 19:20:54.105,19.309,,0.394520,-0.000191,0.000000,-1.031382,0.404946,-0.020581
2024-06-24 19:20:54.205,19.409,,0.388830,-0.000381,0.000000,-1.031382,0.404946,-0.020628
2024-06-24 19:20:54.306,19.510,,0.384090,-0.000191,0.000381,-1.079778,0.399935,-0.021596
2024-06-24 19:20:54.405,19.609,,0.379350,-0.000191,0.000190,-1.100640,0.389942,-0.021901
2024-06-24 19:20:54.505,19.709,,0.373660,-0.000381,0.000000,-1.100640,0.389942,-0.022013
2024-06-24 19:20:54.605,19.809,,0.368920,-0.000381,0.000571,-1.142245,0.384978,-0.022845
2024-06-24 19:20:54.705,19.909,,0.364170,-0.000572,0.000381,-1.181636,0.375050,-0.023369
2024-06-24 19:20:54.805,20.009,,0.359430,-0.000191,0.000190,-1.181636,0.375050,-0.023633
2024-06-24 19:20:54.905,20.109,,0.354690,-0.000381,0.000000,-1.222889,0.369998,-0.024458
2024-06-24 19:20:55.005,20.209,,0.349000,-0.000381,0.000190,-1.285588,0.359960,-0.024950
2024-06-24 19:20:55.105,20.309,,0.344260,-0.000381,0.000000,-1.285588,0.359960,-0.025712
2024-06-24 19:20:55.205,20.409,,0.339520,-0.000572,0.000000,-1.312232,0.354995,-0.026245
2024-06-24 19:20:55.305,20.509,,0.334770,-0.000381,0.000000,-1.399992,0.344988,-0.027285
2024-06-24 19:20:55.406,20.610,,0.329080,-0.000572,0.000381,-1.399992,0.344988,-0.028000
2024-06-24 19:20:55.505,20.709,,0.324340,-0.000572,0.000381,-1.427973,0.339948,-0.028559
2024-06-24 19:20:55.605,20.809,,0.319600,-0.000191,0.000000,-1.514665,0.329970,-0.029413
2024-06-24 19:20:55.705,20.909,,0.313910,-0.000381,0.000000,-1.514665,0.329970,-0.030293
2024-06-24 19:20:55.805,21.009,,0.304430,-0.000572,0.000190,-1.558646,0.324955,-0.031173
2024-06-24 19:20:55.905,21.109,,0.298740,-0.000381,0.000381,-1.614452,0.319984,-0.032289
2024-06-24 19:20:56.005,21.209,,0.298740,-0.000381,0.000190,-1.651372,0.315013,-0.033027
2024-06-24 19:20:56.105,21.309,,0.293990,-0.000381,0.000190,-1.756148,0.305042,-0.034033
2024-06-24 19:20:56.205,21.409,,0.289250,-0.000381,0.000000,-1.756148,0.305042,-0.035123
2024-06-24 19:20:56.305,21.509,,0.284510,-0.000572,0.000000,-1.825874,0.300042,-0.036517
2024-06-24 19:20:56.405,21.609,,0.278820,-0.000381,0.000381,-1.908498,0.290032,-0.037024
2024-06-24 19:20:56.505,21.709,,0.274080,-0.000572,0.000000,-1.908498,0.290032,-0.038170
2024-06-24 19:20:56.605,21.809,,0.269340,-0.000381,0.000381,-1.968616,0.285015,-0.039372
2024-06-24 19:20:56.705,21.909,,0.263650,-0.000381,0.000000,-2.068694,0.275076,-0.040304
2024-06-24 19:20:56.805,22.009,,0.259850,-0.000381,0.000190,-2.068694,0.275076,-0.041374
2024-06-24 19:20:56.905,22.109,,0.254160,-0.000572,0.000000,-2.121973,0.270003,-0.042439
2024-06-24 19:20:57.005,22.209,,0.249420,-0.000572,0.000190,-2.229873,0.260066,-0.043326
2024-06-24 19:20:57.105,22.309,,0.244680,-0.000572,0.000190,-2.229873,0.260066,-0.044597
2024-06-24 19:20:57.205,22.409,,0.239940,-0.000572,0.000190,-2.271799,0.255070,-0.045436
2024-06-24 19:20:57.305,22.509,,0.234250,-0.000572,0.000000,-2.350167,0.244968,-0.046447
2024-06-24 19:20:57.405,22.609,,0.229510,-0.000381,0.000381,-2.350167,0.244968,-0.047003
2024-06-24 19:20:57.505,22.709,,0.223820,-0.000381,0.000190,-2.433559,0.235053,-0.048066
2024-06-24 19:20:57.605,22.809,,0.220020,-0.000572,0.000381,-2.433559,0.235053,-0.048671
2024-06-24 19:20:57.705,22.909,,0.214330,-0.000572,0.000000,-2.478992,0.230034,-0.049580
2024-06-24 19:20:57.805,23.009,,0.209590,-0.000572,-0.000381,-2.561266,0.220087,-0.050341
2024-06-24 19:20:57.905,23.109,,0.204850,-0.000572,0.000190,-2.561266,0.220087,-0.051225
2024-06-24 19:20:58.005,23.209,,0.199160,-0.000572,0.000000,-2.590269,0.215071,-0.051805
2024-06-24 19:20:58.105,23.309,,0.194420,-0.000572,0.000571,-2.644955,0.205035,-0.052488
2024-06-24 19:20:58.205,23.409,,0.189670,-0.000572,-0.000190,-2.644955,0.205035,-0.052899
2024-06-24 19:20:58.305,23.509,,0.184930,-0.000763,0.000190,-2.675313,0.200055,-0.053506
2024-06-24 19:20:58.405,23.609,,0.179240,-0.000763,0.000000,-2.739264,0.190062,-0.054251
2024-06-24 19:20:58.505,23.709,,0.174500,-0.000572,0.000000,-2.739264,0.190062,-0.054785
2024-06-24 19:20:58.605,23.809,,0.169760,-0.000572,0.000190,-2.771433,0.185065,-0.055429
2024-06-24 19:20:58.705,23.909,,0.159330,-0.000572,0.000190,-2.814028,0.175111,-0.055607
2024-06-24 19:20:58.805,24.009,,0.154580,-0.000572,0.000381,-2.814028,0.175111,-0.056281
2024-06-24 19:20:58.905,24.109,,0.149840,-0.000572,0.000381,-2.868139,0.165084,-0.057363
2024-06-24 19:20:59.005,24.209,,0.144150,-0.000763,0.000190,-2.868139,0.165084,-0.057363
2024-06-24 19:20:59.105,24.309,,0.144150,-0.000763,0.000190,-2.866340,0.160080,-0.057327
2024-06-24 19:20:59.205,24.409,,0.139410,-0.000763,0.000190,-2.918406,0.150025,-0.058368
2024-06-24 19:20:59.305,24.509,,0.134670,-0.000763,0.000190,-2.918406,0.150025,-0.058368
2024-06-24 19:20:59.405,24.609,,0.129930,-0.000763,0.000000,-2.946490,0.145054,-0.058930
2024-06-24 19:20:59.505,24.709,,0.125180,-0.000763,0.000000,-2.956593,0.135067,-0.058901
2024-06-24 19:20:59.605,24.809,,0.119490,-0.000763,-0.000190,-2.956593,0.135067,-0.059132
2024-06-24 19:20:59.706,24.910,,0.114750,-0.000572,0.000190,-2.989102,0.130051,-0.059782
2024-06-24 19:20:59.805,25.009,,0.109060,-0.000572,-0.000190,-2.999521,0.120059,-0.059995
2024-06-24 19:20:59.905,25.109,,0.105270,-0.000763,0.000000,-2.999521,0.120059,-0.059990
2024-06-24 19:21:00.005,25.209,,0.099580,-0.000763,0.000190,-2.996204,0.115077,-0.059924
2024-06-24 19:21:00.105,25.309,,0.094840,-0.000572,0.000000,-3.047557,0.105066,-0.060405
2024-06-24 19:21:00.205,25.409,,0.089150,-0.000572,0.000000,-3.047557,0.105066,-0.060951
2024-06-24 19:21:00.305,25.509,,0.084400,-0.000572,0.000190,-3.027340,0.100127,-0.060547
2024-06-24 19:21:00.406,25.610,,0.079660,-0.000572,0.000190,-3.057634,0.090098,-0.061173
2024-06-24 19:21:00.505,25.709,,0.074920,-0.000572,0.000381,-3.057634,0.090098,-0.061153
2024-06-24 19:21:00.605,25.809,,0.070180,-0.000763,0.000000,-3.086188,0.085110,-0.061724
2024-06-24 19:21:00.705,25.909,,0.064490,-0.000763,0.000190,-3.084313,0.080108,-0.061686
2024-06-24 19:21:00.805,26.009,,0.059750,-0.000572,0.000190,-3.088513,0.075133,-0.061770
2024-06-24 19:21:00.905,26.109,,0.055010,-0.000763,0.000190,-3.096456,0.065091,-0.061929
2024-06-24 19:21:01.005,26.209,,0.050260,-0.000572,-0.000190,-3.096456,0.065091,-0.061929
2024-06-24 19:21:01.105,26.309,,0.044570,-0.000763,0.000190,-3.130124,0.060155,-0.062602
2024-06-24 19:21:01.205,26.409,,0.039830,-0.000572,0.000000,-3.117715,0.050140,-0.062354
2024-06-24 19:21:01.305,26.509,,0.044570,-0.000572,0.000000,-3.117715,0.050140,-0.062354
2024-06-24 19:21:01.405,26.609,,0.049320,-0.000572,0.000000,-1.716389,0.055062,-0.034328
2024-06-24 19:21:01.505,26.709,,0.054060,-0.000763,-0.000190,-0.845366,0.065002,-0.016907
2024-06-24 19:21:01.605,26.809,,0.059750,-0.000381,0.000190,-0.845366,0.065002,-0.016907
2024-06-24 19:21:01.705,26.909,,0.064490,-0.000763,0.000190,-0.580805,0.069988,-0.011616
2024-06-24 19:21:01.805,27.009,,0.069230,-0.000572,0.000190,-0.206473,0.079960,-0.004129
2024-06-24 19:21:01.905,27.109,,0.074920,-0.000763,0.000381,-0.206473,0.079960,-0.004129
2024-06-24 19:21:02.005,27.209,,0.079660,-0.000763,0.000190,-0.091434,0.084964,-0.001829
2024-06-24 19:21:02.105,27.309,,0.084400,-0.000572,0.000571,0.035068,0.089891,0.000701
2024-06-24 19:21:02.205,27.409,,0.089150,-0.000381,0.000190,0.102129,0.095008,0.000701
2024-06-24 19:21:02.305,27.509,,0.094840,-0.000572,0.000000,0.265398,0.104925,0.002043
2024-06-24 19:21:02.405,27.609,,0.102420,-0.000381,0.000190,0.265398,0.104925,0.005308
2024-06-24 19:21:02.506,27.710,,0.104320,-0.000572,0.000190,0.310875,0.109885,0.005308
2024-06-24 19:21:02.606,27.810,,0.109060,-0.000381,0.000190,0.404669,0.119893,0.006218
2024-06-24 19:21:02.705,27.909,,0.114750,-0.000381,0.000000,0.404669,0.119893,0.008093
2024-06-24 19:21:02.805,28.009,,0.119490,-0.000381,0.000000,0.426593,0.124881,0.008093
2024-06-24 19:21:02.905,28.109,,0.124240,-0.000191,0.000190,0.504272,0.134895,0.008532
2024-06-24 19:21:03.005,28.209,,0.129930,-0.000381,0.000190,0.504272,0.134895,0.010085
2024-06-24 19:21:03.105,28.309,,0.134670,-0.000572,0.000381,0.513326,0.139871,0.010085
2024-06-24 19:21:03.205,28.409,,0.139410,-0.000381,-0.000381,0.556779,0.149840,0.010267
2024-06-24 19:21:03.305,28.509,,0.145100,-0.000381,0.000000,0.556779,0.149840,0.011136
2024-06-24 19:21:03.405,28.609,,0.149840,-0.000191,0.000000,0.570562,0.154914,0.011136
2024-06-24 19:21:03.505,28.709,,0.154580,-0.000572,0.000000,0.609879,0.164910,0.011411
2024-06-24 19:21:03.605,28.809,,0.159330,-0.000191,0.000190,0.609879,0.164910,0.012198
2024-06-24 19:21:03.705,28.909,,0.164070,-0.000572,0.000190,0.619327,0.169875,0.012198
2024-06-24 19:21:03.805,29.009,,0.169760,-0.000381,0.000381,0.620553,0.179874,0.012387
2024-06-24 19:21:03.905,29.109,,0.174500,-0.000381,0.000381,0.620553,0.179874,0.012411
2024-06-24 19:21:04.005,29.209,,0.179240,-0.000381,0.000190,0.622220,0.184906,0.012411
2024-06-24 19:21:04.105,29.309,,0.183980,-0.000572,0.000381,0.585044,0.194908,0.012444
2024-06-24 19:21:04.205,29.409,,0.188730,-0.000381,0.000190,0.585044,0.194908,0.011701
2024-06-24 19:21:04.305,29.509,,0.194420,-0.000381,0.000190,0.553008,0.199889,0.011701
2024-06-24 19:21:04.405,29.609,,0.199160,-0.000572,0.000190,0.535147,0.204873,0.011060
2024-06-24 19:21:04.505,29.709,,0.203900,-0.000191,0.000190,0.508986,0.209875,0.010180
2024-06-24 19:21:04.605,29.809,,0.208640,0.000000,0.000381,0.425851,0.219896,0.010180
2024-06-24 19:21:04.705,29.909,,0.214330,-0.000381,0.000190,0.425851,0.219896,0.008517
2024-06-24 19:21:04.806,30.010,,0.219070,-0.000191,0.000000,0.393248,0.224925,0.007865
2024-06-24 19:21:04.905,30.109,,0.223820,-0.000191,0.000381,0.348030,0.234894,0.007865
2024-06-24 19:21:05.005,30.209,,0.229510,-0.000191,-0.000190,0.348030,0.234894,0.006961
2024-06-24 19:21:05.105,30.309,,0.234250,-0.000191,0.000000,0.317367,0.239875,0.006961
2024-06-24 19:21:05.205,30.409,,0.238990,-0.000191,0.000190,0.311027,0.249852,0.006347
2024-06-24 19:21:05.305,30.509,,0.249420,0.000000,0.000190,0.311027,0.249852,0.006221
2024-06-24 19:21:05.405,30.609,,0.254160,-0.000381,0.000000,0.281335,0.254936,0.006221
2024-06-24 19:21:05.505,30.709,,0.259850,-0.000381,0.000190,0.285960,0.264938,0.005627
2024-06-24 19:21:05.605,30.809,,0.264590,-0.000381,0.000000,0.285960,0.264938,0.005719
2024-06-24 19:21:05.705,30.909,,0.264590,-0.000191,0.000190,0.302111,0.269861,0.005719
2024-06-24 19:21:05.805,31.009,,0.269340,-0.000381,0.000000,0.296621,0.274961,0.006042
2024-06-24 19:21:05.905,31.109,,0.274080,-0.000572,0.000000,0.297929,0.279915,0.005959
2024-06-24 19:21:06.005,31.209,,0.278820,-0.000191,0.000000,0.302732,0.289899,0.005959
2024-06-24 19:21:06.105,31.309,,0.284510,-0.000381,0.000190,0.302732,0.289899,0.006055
2024-06-24 19:21:06.206,31.410,,0.289250,-0.000191,0.000000,0.298415,0.294941,0.005968
2024-06-24 19:21:06.305,31.509,,0.293990,-0.000572,0.000000,0.306119,0.304937,0.005968
2024-06-24 19:21:06.405,31.609,,0.298740,-0.000381,0.000381,0.306119,0.304937,0.006122
2024-06-24 19:21:06.505,31.709,,0.304430,-0.000572,0.000000,0.315519,0.309852,0.006310
2024-06-24 19:21:06.605,31.809,,0.309170,-0.000191,0.000190,0.317777,0.319874,0.006310
2024-06-24 19:21:06.705,31.909,,0.313910,-0.000191,0.000381,0.317777,0.319874,0.006356
2024-06-24 19:21:06.805,32.009,,0.319600,-0.000381,0.000571,0.332398,0.324854,0.006648
2024-06-24 19:21:06.906,32.110,,0.324340,-0.000572,0.000000,0.365256,0.334885,0.006648
2024-06-24 19:21:07.005,32.209,,0.329080,-0.000381,0.000190,0.365256,0.334885,0.007305
2024-06-24 19:21:07.105,32.309,,0.333830,-0.000572,0.000000,0.372218,0.339856,0.007444
2024-06-24 19:21:07.205,32.409,,0.339520,-0.000381,0.000190,0.394241,0.349836,0.007444
2024-06-24 19:21:07.305,32.509,,0.344260,-0.000191,0.000190,0.394241,0.349836,0.007885
2024-06-24 19:21:07.405,32.609,,0.349000,-0.000381,0.000190,0.417292,0.354861,0.008346
2024-06-24 19:21:07.505,32.709,,0.354690,-0.000572,0.000000,0.425370,0.364882,0.008346
2024-06-24 19:21:07.605,32.809,,0.359430,-0.000572,0.000190,0.425370,0.364882,0.008507
2024-06-24 19:21:07.705,32.909,,0.364170,-0.000381,0.000190,0.455282,0.369892,0.009106
2024-06-24 19:21:07.805,33.009,,0.369860,-0.000381,0.000381,0.465200,0.374950,0.009106
2024-06-24 19:21:07.905,33.109,,0.374610,-0.000381,0.000381,0.475591,0.379896,0.009512
2024-06-24 19:21:08.005,33.209,,0.379350,-0.000763,0.000000,0.481334,0.384885,0.009627
2024-06-24 19:21:08.105,33.309,,0.384090,-0.000572,0.000381,0.514290,0.389857,0.009627
2024-06-24 19:21:08.205,33.409,,0.388830,-0.000191,0.000190,0.516321,0.394890,0.010326
2024-06-24 19:21:08.305,33.509,,0.394520,-0.000381,0.000381,0.548143,0.404857,0.010423
2024-06-24 19:21:08.405,33.609,,0.399260,-0.000572,0.000000,0.548143,0.404857,0.010963
2024-06-24 19:21:08.505,33.709,,0.404010,-0.000763,0.000000,0.548757,0.409846,0.010975
2024-06-24 19:21:08.605,33.809,,0.408750,-0.000572,0.000000,0.585585,0.419877,0.010975
2024-06-24 19:21:08.705,33.909,,0.414440,-0.000572,0.000000,0.585585,0.419877,0.011712
2024-06-24 19:21:08.805,34.009,,0.419180,-0.000381,0.000190,0.590546,0.424927,0.011811
2024-06-24 19:21:08.905,34.109,,0.423920,-0.000572,0.000190,0.603082,0.434915,0.011811
2024-06-24 19:21:09.006,34.210,,0.429610,-0.000572,0.000190,0.603082,0.434915,0.012062
2024-06-24 19:21:09.105,34.309,,0.434350,-0.000381,-0.000190,0.629704,0.439862,0.012594
2024-06-24 19:21:09.205,34.409,,0.439090,-0.000763,0.000381,0.653024,0.449807,0.012594
2024-06-24 19:21:09.305,34.509,,0.444780,-0.000572,-0.000190,0.653024,0.449807,0.013060
2024-06-24 19:21:09.405,34.609,,0.449530,-0.000572,0.000190,0.651181,0.454901,0.013024
2024-06-24 19:21:09.505,34.709,,0.454270,-0.000763,0.000190,0.677615,0.464920,0.013024
2024-06-24 19:21:09.605,34.809,,0.459010,-0.000572,0.000190,0.677615,0.464920,0.013552
2024-06-24 19:21:09.705,34.909,,0.464700,-0.000572,0.000000,0.687518,0.469889,0.013750
2024-06-24 19:21:09.805,35.009,,0.469440,-0.000572,0.000190,0.684554,0.474918,0.013750
2024-06-24 19:21:09.905,35.109,,0.474180,-0.000763,-0.000190,0.721504,0.479885,0.014430
2024-06-24 19:21:10.005,35.209,,0.478930,-0.000763,0.000381,0.736637,0.489860,0.014425
2024-06-24 19:21:10.105,35.309,,0.484620,-0.000572,0.000190,0.736637,0.489860,0.014733
2024-06-24 19:21:10.205,35.409,,0.489360,-0.000572,0.000190,0.744231,0.494901,0.014885
2024-06-24 19:21:10.305,35.509,,0.494100,-0.000763,0.000190,0.763124,0.504896,0.014885
2024-06-24 19:21:10.405,35.609,,0.498840,-0.000954,0.000381,0.763124,0.504896,0.015262
2024-06-24 19:21:10.505,35.709,,0.504530,-0.000572,0.000190,0.787756,0.509844,0.015755
2024-06-24 19:21:10.605,35.809,,0.508330,-0.000572,0.000000,0.789126,0.519838,0.015755
2024-06-24 19:21:10.705,35.909,,0.514020,-0.000763,0.000190,0.789126,0.519838,0.015783
2024-06-24 19:21:10.805,36.009,,0.518760,-0.000763,0.000190,0.832821,0.524822,0.016656
2024-06-24 19:21:10.905,36.109,,0.524450,-0.000763,0.000000,0.843414,0.534858,0.016656
2024-06-24 19:21:11.005,36.209,,0.529190,-0.000572,-0.000190,0.843414,0.534858,0.016868
2024-06-24 19:21:11.105,36.309,,0.533930,-0.000572,0.000190,0.852225,0.539835,0.017044
2024-06-24 19:21:11.206,36.410,,0.538670,-0.000763,-0.000190,0.889033,0.549828,0.017044
2024-06-24 19:21:11.305,36.509,,0.544360,-0.000572,0.000190,0.889033,0.549828,0.017781
2024-06-24 19:21:11.405,36.609,,0.549110,-0.000572,0.000190,0.901191,0.559828,0.017913
2024-06-24 19:21:11.505,36.709,,0.553850,-0.000572,0.000000,0.901191,0.559828,0.018024
2024-06-24 19:21:11.605,36.809,,0.558590,-0.000763,0.000000,0.948959,0.564819,0.018979
2024-06-24 19:21:11.705,36.909,,0.564280,-0.000572,0.000190,0.969698,0.574859,0.019054
2024-06-24 19:21:11.805,37.009,,0.569020,-0.000572,0.000190,0.969698,0.574859,0.019394
2024-06-24 19:21:11.905,37.109,,0.573760,-0.000572,0.000000,0.972450,0.579848,0.019449
2024-06-24 19:21:12.005,37.209,,0.585140,-0.000572,0.000000,1.020252,0.589807,0.019940
2024-06-24 19:21:12.105,37.309,,0.584200,-0.000763,0.000000,1.020252,0.589807,0.020405
2024-06-24 19:21:12.205,37.409,,0.588940,-0.000572,0.000190,1.032695,0.594815,0.020654
2024-06-24 19:21:12.305,37.509,,0.593680,-0.000572,0.000190,1.073789,0.604777,0.020591
2024-06-24 19:21:12.405,37.609,,0.598420,-0.000763,0.000000,1.073789,0.604777,0.021476
2024-06-24 19:21:12.505,37.709,,0.604110,-0.000572,0.000381,1.073214,0.609797,0.021464
2024-06-24 19:21:12.605,37.809,,0.608850,-0.000381,0.000381,1.112247,0.614791,0.022245
2024-06-24 19:21:12.705,37.909,,0.613590,-0.000572,-0.000190,1.119747,0.619832,0.022395
2024-06-24 19:21:12.805,38.009,,0.618340,-0.000763,0.000000,1.139282,0.629806,0.022543
2024-06-24 19:21:12.905,38.109,,0.624030,-0.000381,0.000190,1.139282,0.629806,0.022786
2024-06-24 19:21:13.005,38.209,,0.629720,-0.000954,0.000000,1.180447,0.634814,0.023609
2024-06-24 19:21:13.105,38.309,,0.634460,-0.000572,0.000381,1.196507,0.644786,0.023876
2024-06-24 19:21:13.205,38.409,,0.639200,-0.000763,0.000190,1.196507,0.644786,0.023930
2024-06-24 19:21:13.305,38.509,,0.643940,-0.000763,0.000190,1.224429,0.649789,0.024489
2024-06-24 19:21:13.405,38.609,,0.648680,-0.000572,0.000190,1.244305,0.659822,0.024473
2024-06-24 19:21:13.505,38.709,,0.653430,-0.000763,0.000190,1.244305,0.659822,0.024886
2024-06-24 19:21:13.605,38.809,,0.659120,-0.000381,0.000190,1.280169,0.664794,0.025603
2024-06-24 19:21:13.705,38.909,,0.663860,-0.000572,0.000381,1.308437,0.674829,0.025459
2024-06-24 19:21:13.805,39.009,,0.668600,-0.000572,0.000571,1.308437,0.674829,0.026169
2024-06-24 19:21:13.905,39.109,,0.674290,-0.000572,0.000381,1.320448,0.679829,0.026409
2024-06-24 19:21:14.005,39.209,,0.679030,-0.000572,0.000190,1.324842,0.684811,0.026497
2024-06-24 19:21:14.105,39.309,,0.683770,-0.000572,0.000190,1.331561,0.689807,0.026631
2024-06-24 19:21:14.205,39.409,,0.688520,-0.000572,0.000381,1.367827,0.699841,0.027505
2024-06-24 19:21:14.305,39.509,,0.694210,-0.000381,0.000190,1.367827,0.699841,0.027357
2024-06-24 19:21:14.405,39.609,,0.698950,-0.000572,0.000000,1.382463,0.704783,0.027649
2024-06-24 19:21:14.505,39.709,,0.703690,-0.000381,0.000190,1.419345,0.714833,0.027781
2024-06-24 19:21:14.605,39.809,,0.708430,-0.000381,0.000190,1.419345,0.714833,0.028387
2024-06-24 19:21:14.705,39.909,,0.713170,-0.000763,0.000190,1.416530,0.719809,0.028331
2024-06-24 19:21:14.805,40.009,,0.718860,-0.000381,0.000000,1.432794,0.729784,0.028695
2024-06-24 19:21:14.905,40.109,,0.728350,-0.000572,0.000000,1.432794,0.729784,0.028656
2024-06-24 19:21:15.005,40.209,,0.734040,-0.000381,0.000190,1.449791,0.734793,0.028996
2024-06-24 19:21:15.105,40.309,,0.738780,-0.000572,-0.000381,1.452909,0.744767,0.029358
2024-06-24 19:21:15.205,40.409,,0.743520,-0.000191,0.000381,1.452909,0.744767,0.029058
2024-06-24 19:21:15.305,40.509,,0.746370,-0.000572,0.000190,1.488041,0.749799,0.029761
2024-06-24 19:21:15.405,40.609,,0.748260,-0.000572,0.000381,1.456023,0.754778,0.029120
2024-06-24 19:21:15.505,40.709,,0.748260,-0.000191,0.000190,1.503769,0.759803,0.030075
2024-06-24 19:21:15.605,40.809,,0.758700,-0.000381,0.000000,1.485376,0.769790,0.030129
2024-06-24 19:21:15.705,40.909,,0.763440,-0.000572,0.000381,1.485376,0.769790,0.029708
2024-06-24 19:21:15.805,41.009,,0.769130,-0.000381,0.000000,1.511923,0.774821,0.030238
2024-06-24 19:21:15.905,41.109,,0.773870,-0.000381,0.000190,1.499786,0.784816,0.030041
2024-06-24 19:21:16.005,41.209,,0.778610,-0.000381,0.000000,1.499786,0.784816,0.029996
2024-06-24 19:21:16.105,41.309,,0.784300,-0.000191,0.000000,1.530796,0.789812,0.030616
2024-06-24 19:21:16.205,41.409,,0.789040,-0.000191,0.000000,1.528017,0.799806,0.030398
2024-06-24 19:21:16.306,41.510,,0.793780,-0.000381,0.000381,1.528017,0.799806,0.030560
2024-06-24 19:21:16.405,41.609,,0.798530,-0.000381,0.000000,1.534911,0.809743,0.030201
2024-06-24 19:21:16.505,41.709,,0.804220,-0.000191,0.000190,1.534911,0.809743,0.030698
2024-06-24 19:21:16.605,41.809,,0.808960,-0.000381,0.000190,1.524548,0.814802,0.030491
2024-06-24 19:21:16.705,41.909,,0.813700,-0.000381,0.000190,1.548177,0.824817,0.030263
2024-06-24 19:21:16.805,42.009,,0.818440,0.000000,0.000190,1.548177,0.824817,0.030964
2024-06-24 19:21:16.905,42.109,,0.824130,-0.000381,0.000000,1.537242,0.829824,0.030745
2024-06-24 19:21:17.005,42.209,,0.828870,-0.000381,0.000381,1.539825,0.839848,0.030428
2024-06-24 19:21:17.105,42.309,,0.833620,-0.000381,0.000190,1.539825,0.839848,0.030797
2024-06-24 19:21:17.205,42.409,,0.838360,-0.000572,0.000000,1.538385,0.844815,0.030768
2024-06-24 19:21:17.305,42.509,,0.844050,0.000000,0.000190,1.536335,0.854802,0.030707
2024-06-24 19:21:17.405,42.609,,0.848790,-0.000191,0.000190,1.536335,0.854802,0.030727
2024-06-24 19:21:17.505,42.709,,0.853530,0.000000,0.000381,1.535184,0.859823,0.030704
2024-06-24 19:21:17.605,42.809,,0.858270,-0.000381,0.000190,1.535801,0.869800,0.029927
2024-06-24 19:21:17.705,42.909,,0.863960,-0.000191,0.000190,1.535801,0.869800,0.030716
2024-06-24 19:21:17.805,43.009,,0.868710,-0.000191,0.000000,1.531166,0.879842,0.031000
2024-06-24 19:21:17.905,43.109,,0.873450,-0.000381,0.000190,1.531166,0.879842,0.030623
2024-06-24 19:21:18.005,43.209,,0.878190,-0.000381,0.000381,1.526882,0.884799,0.030538
2024-06-24 19:21:18.105,43.309,,0.883880,-0.000191,0.000190,1.528076,0.894873,0.030293
2024-06-24 19:21:18.205,43.409,,0.888620,-0.000191,0.000000,1.528076,0.894873,0.030562
2024-06-24 19:21:18.305,43.509,,0.893360,-0.000191,0.000190,1.515184,0.899833,0.030304
2024-06-24 19:21:18.405,43.609,,0.898110,-0.000381,0.000190,1.501049,0.909809,0.030263
2024-06-24 19:21:18.505,43.709,,0.903800,-0.000381,0.000190,1.501049,0.909809,0.030021
2024-06-24 19:21:18.605,43.809,,0.908540,-0.000381,0.000381,1.530773,0.914784,0.030615
2024-06-24 19:21:18.705,43.909,,0.914230,-0.000381,0.000190,1.504123,0.924748,0.029850
2024-06-24 19:21:18.805,44.009,,0.918970,-0.000381,0.000190,1.504123,0.924748,0.030082
2024-06-24 19:21:18.905,44.109,,0.923710,-0.000381,0.000190,1.514077,0.929770,0.030282
2024-06-24 19:21:19.005,44.209,,0.928450,-0.000381,0.000190,1.492164,0.939820,0.030401
2024-06-24 19:21:19.105,44.309,,0.933190,-0.000572,0.000381,1.492164,0.939820,0.029843
2024-06-24 19:21:19.205,44.409,,0.938890,-0.000381,0.000190,1.498456,0.944778,0.029969
